"hotel","fecha_ocupacion","numero_de_habitaciones","venta_por_alojamiento","numero_de_habitaciones_reservas","venta_por_alojamiento_reservas","dif_ocup","dif_ingresos","dif_ocup_porc","dif_ingresos_porc","flag_anomalia"
"SLA","23/4/2020","0","-25","0","0","0","25",,"-1","0"
"SLA","24/4/2020","0","-25","0","0","0","25",,"-1","0"
"SLA","25/4/2020","0","-25","0","0","0","25",,"-1","0"
"SLA","26/4/2020","0","316","0","0","0","-316",,"-1","0"
"SLA","27/4/2020","0","-25","0","0","0","25",,"-1","0"
"SLA","28/4/2020","0","24","0","0","0","-24",,"-1","0"
"SLA","29/4/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","30/4/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","1/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","2/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","3/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","4/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","5/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","6/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","7/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","8/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","9/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","10/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","11/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","12/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","13/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","14/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","15/5/2020","0","-26","0","0","0","26",,"-1","0"
"SLA","16/5/2020","0","-2737","0","0","0","2737",,"-1","0"
"SLA","17/5/2020","0","0","0","0","0","0",,,"0"
"SLA","18/5/2020","0","-3096","0","0","0","3096",,"-1","0"
"SLA","19/5/2020","0","-598","0","0","0","598",,"-1","0"
"SLA","20/5/2020","0","0","0","0","0","0",,,"0"
"SLA","21/5/2020","0","0","0","0","0","0",,,"0"
"SLA","22/5/2020","0","0","0","0","0","0",,,"0"
"SLA","23/5/2020","0","0","0","0","0","0",,,"0"
"SLA","24/5/2020","0","-391","0","0","0","391",,"-1","0"
"SLA","25/5/2020","0","458","0","0","0","-458",,"-1","0"
"SLA","26/5/2020","0","-832","0","0","0","832",,"-1","0"
"SLA","27/5/2020","0","0","0","0","0","0",,,"0"
"SLA","28/5/2020","0","0","0","0","0","0",,,"0"
"SLA","29/5/2020","0","0","0","0","0","0",,,"0"
"SLA","30/5/2020","0","0","0","0","0","0",,,"0"
"SLA","31/5/2020","0","0","0","0","0","0",,,"0"
"SLA","1/6/2020","0","0","0","0","0","0",,,"0"
"SLA","2/6/2020","0","0","0","0","0","0",,,"0"
"SLA","3/6/2020","0","0","0","0","0","0",,,"0"
"SLA","4/6/2020","0","0","0","0","0","0",,,"0"
"SLA","5/6/2020","0","0","0","0","0","0",,,"0"
"SLA","6/6/2020","0","0","0","0","0","0",,,"0"
"SLA","7/6/2020","0","0","0","0","0","0",,,"0"
"SLA","8/6/2020","0","0","0","0","0","0",,,"0"
"SLA","9/6/2020","0","0","0","0","0","0",,,"0"
"SLA","10/6/2020","0","0","0","0","0","0",,,"0"
"SLA","11/6/2020","0","0","0","0","0","0",,,"0"
"SLA","12/6/2020","0","0","0","0","0","0",,,"0"
"SLA","13/6/2020","1","134","1","134","0","0","0","0","0"
"SLA","14/6/2020","0","0","0","0","0","0",,,"0"
"SLA","15/6/2020","0","0","0","0","0","0",,,"0"
"SLA","16/6/2020","0","0","0","0","0","0",,,"0"
"SLA","17/6/2020","0","0","0","0","0","0",,,"0"
"SLA","18/6/2020","0","0","0","0","0","0",,,"0"
"SLA","19/6/2020","0","0","0","0","0","0",,,"0"
"SLA","20/6/2020","0","0","0","0","0","0",,,"0"
"SLA","21/6/2020","2","258","2","258","0","0","0","0","0"
"SLA","22/6/2020","2","258","2","258","0","0","0","0","0"
"SLA","23/6/2020","2","258","2","258","0","0","0","0","0"
"SLA","24/6/2020","1","119","1","119","0","0","0","0","0"
"SLA","25/6/2020","0","0","0","0","0","0",,,"0"
"SLA","26/6/2020","0","0","0","0","0","0",,,"0"
"SLA","27/6/2020","0","0","0","0","0","0",,,"0"
"SLA","28/6/2020","0","0","0","0","0","0",,,"0"
"SLA","29/6/2020","0","0","0","0","0","0",,,"0"
"SLA","30/6/2020","0","0","0","0","0","0",,,"0"
"SLA","1/7/2020","0","0","0","0","0","0",,,"0"
"SLA","2/7/2020","0","0","0","0","0","0",,,"0"
"SLA","3/7/2020","1","219","1","219","0","0","0","0","0"
"SLA","4/7/2020","1","219","1","219","0","0","0","0","0"
"SLA","5/7/2020","0","0","0","0","0","0",,,"0"
"SLA","6/7/2020","0","0","0","0","0","0",,,"0"
"SLA","7/7/2020","0","0","0","0","0","0",,,"0"
"SLA","8/7/2020","0","0","0","0","0","0",,,"0"
"SLA","9/7/2020","0","0","0","0","0","0",,,"0"
"SLA","10/7/2020","0","0","0","0","0","0",,,"0"
"SLA","11/7/2020","0","0","0","0","0","0",,,"0"
"SLA","12/7/2020","0","0","0","0","0","0",,,"0"
"SLA","13/7/2020","0","0","0","0","0","0",,,"0"
"SLA","14/7/2020","0","0","0","0","0","0",,,"0"
"SLA","15/7/2020","0","0","0","0","0","0",,,"0"
"SLA","16/7/2020","0","0","0","0","0","0",,,"0"
"SLA","17/7/2020","0","0","0","0","0","0",,,"0"
"SLA","18/7/2020","0","0","0","0","0","0",,,"0"
"SLA","19/7/2020","0","0","0","0","0","0",,,"0"
"SLA","20/7/2020","0","0","0","0","0","0",,,"0"
"SLA","21/7/2020","0","0","0","0","0","0",,,"0"
"SLA","22/7/2020","0","0","0","0","0","0",,,"0"
"SLA","23/7/2020","0","0","0","0","0","0",,,"0"
"SLA","24/7/2020","0","0","0","0","0","0",,,"0"
"SLA","25/7/2020","0","0","0","0","0","0",,,"0"
"SLA","26/7/2020","0","0","0","0","0","0",,,"0"
"SLA","27/7/2020","0","0","0","0","0","0",,,"0"
"SLA","28/7/2020","0","0","0","0","0","0",,,"0"
"SLA","29/7/2020","0","0","0","0","0","0",,,"0"
"SLA","30/7/2020","0","0","0","0","0","0",,,"0"
"SLA","31/7/2020","0","0","0","0","0","0",,,"0"
"SLA","1/8/2020","0","0","0","0","0","0",,,"0"
"SLA","2/8/2020","0","0","0","0","0","0",,,"0"
"SLA","3/8/2020","0","0","0","0","0","0",,,"0"
"SLA","4/8/2020","0","0","0","0","0","0",,,"0"
"SLA","5/8/2020","0","0","0","0","0","0",,,"0"
"SLA","6/8/2020","0","0","0","0","0","0",,,"0"
"SLA","7/8/2020","0","0","0","0","0","0",,,"0"
"SLA","8/8/2020","0","0","0","0","0","0",,,"0"
"SLA","9/8/2020","0","0","0","0","0","0",,,"0"
"SLA","10/8/2020","0","0","0","0","0","0",,,"0"
"SLA","11/8/2020","0","0","0","0","0","0",,,"0"
"SLA","12/8/2020","0","0","0","0","0","0",,,"0"
"SLA","13/8/2020","0","0","0","0","0","0",,,"0"
"SLA","14/8/2020","0","0","0","0","0","0",,,"0"
"SLA","15/8/2020","0","0","0","0","0","0",,,"0"
"SLA","16/8/2020","0","0","0","0","0","0",,,"0"
"SLA","17/8/2020","0","0","0","0","0","0",,,"0"
"SLA","18/8/2020","0","0","0","0","0","0",,,"0"
"SLA","19/8/2020","0","0","0","0","0","0",,,"0"
"SLA","20/8/2020","0","0","0","0","0","0",,,"0"
"SLA","21/8/2020","0","0","0","0","0","0",,,"0"
"SLA","22/8/2020","1","217","1","244","0","27","0","0.12442396313364056","0"
"SLA","23/8/2020","0","0","0","0","0","0",,,"0"
"SLA","24/8/2020","0","0","0","0","0","0",,,"0"
"SLA","25/8/2020","0","0","0","0","0","0",,,"0"
"SLA","26/8/2020","0","0","0","0","0","0",,,"0"
"SLA","27/8/2020","0","0","0","0","0","0",,,"0"
"SLA","28/8/2020","0","0","0","0","0","0",,,"0"
"SLA","29/8/2020","0","0","0","0","0","0",,,"0"
"SLA","30/8/2020","0","0","0","0","0","0",,,"0"
"SLA","31/8/2020","1","217","1","244","0","27","0","0.12442396313364056","0"
"SLA","1/9/2020","0","0","0","0","0","0",,,"0"
"SLA","2/9/2020","0","0","0","0","0","0",,,"0"
"SLA","3/9/2020","0","0","0","0","0","0",,,"0"
"SLA","4/9/2020","0","0","0","0","0","0",,,"0"
"SLA","5/9/2020","0","0","0","0","0","0",,,"0"
"SLA","6/9/2020","1","179","1","206","0","27","0","0.15083798882681565","0"
"SLA","7/9/2020","1","179","1","206","0","27","0","0.15083798882681565","0"
"SLA","8/9/2020","1","179","1","206","0","27","0","0.15083798882681565","0"
"SLA","9/9/2020","0","0","0","0","0","0",,,"0"
"SLA","10/9/2020","0","0","0","0","0","0",,,"0"
"SLA","11/9/2020","0","0","0","0","0","0",,,"0"
"SLA","12/9/2020","0","0","0","0","0","0",,,"0"
"SLA","13/9/2020","0","0","0","0","0","0",,,"0"
"SLA","14/9/2020","0","0","0","0","0","0",,,"0"
"SLA","15/9/2020","0","0","0","0","0","0",,,"0"
"SLA","16/9/2020","0","0","0","0","0","0",,,"0"
"SLA","17/9/2020","0","0","0","0","0","0",,,"0"
"SLA","18/9/2020","0","0","0","0","0","0",,,"0"
"SLA","19/9/2020","0","0","0","0","0","0",,,"0"
"SLA","20/9/2020","0","0","0","0","0","0",,,"0"
"SLA","21/9/2020","0","0","0","0","0","0",,,"0"
"SLA","22/9/2020","6","179","1","179","-5","0","-0.833333333","0","1"
"SLA","23/9/2020","8","508","3","549","-5","41","-0.625","0.08070866141732283","1"
"SLA","24/9/2020","4","726","4","793","0","67","0","0.09228650137741047","0"
"SLA","25/9/2020","0","0","0","0","0","0",,,"0"
"SLA","26/9/2020","2","373","2","426","0","53","0","0.14209115281501342","0"
"SLA","27/9/2020","15","2519","4","646","-11","-1873","-0.733333333","-0.7435490273918222","1"
"SLA","28/9/2020","13","2333","2","220","-11","-2113","-0.846153846","-0.9057008144020574","1"
"SLA","29/9/2020","0","0","0","0","0","0",,,"0"
"SLA","30/9/2020","2","415","2","469","0","54","0","0.13012048192771083","0"
"SLA","1/10/2020","2","333","2","360","0","27","0","0.08108108108108109","0"
"SLA","2/10/2020","7","1746","7","1907","0","161","0","0.09221076746849943","0"
"SLA","3/10/2020","8","1715","8","1876","0","161","0","0.09387755102040816","0"
"SLA","4/10/2020","6","1520","6","1628","0","108","0","0.07105263157894737","0"
"SLA","5/10/2020","7","1799","7","1960","0","161","0","0.08949416342412451","0"
"SLA","6/10/2020","3","673","3","727","0","54","0","0.08023774145616643","0"
"SLA","7/10/2020","7","1304","7","654","0","-650","0","-0.49846625766871167","0"
"SLA","8/10/2020","12","1014","2","426","-10","-588","-0.833333333","-0.5798816568047337","1"
"SLA","9/10/2020","18","2746","8","2360","-10","-386","-0.555555555","-0.14056809905316825","1"
"SLA","10/10/2020","24","5195","4","1523","-20","-3672","-0.833333333","-0.7068334937439846","1"
"SLA","11/10/2020","27","6096","7","1033","-20","-5063","-0.74074074","-0.8305446194225722","1"
"SLA","12/10/2020","11","2979","4","822","-7","-2157","-0.636363636","-0.7240684793554885","1"
"SLA","13/10/2020","20","5102","5","1111","-15","-3991","-0.75","-0.7822422579380635","1"
"SLA","14/10/2020","22","5615","3","696","-19","-4919","-0.863636363","-0.876046304541407","1"
"SLA","15/10/2020","28","3516","8","696","-20","-2820","-0.714285714","-0.8020477815699659","1"
"SLA","16/10/2020","23","5247","3","1309","-20","-3938","-0.869565217","-0.750524109014675","1"
"SLA","17/10/2020","15","3798","11","3586","-4","-212","-0.266666666","-0.055818852027382834","1"
"SLA","18/10/2020","15","3849","11","3609","-4","-240","-0.266666666","-0.06235385814497272","1"
"SLA","19/10/2020","3","966","3","349","0","-617","0","-0.6387163561076604","0"
"SLA","20/10/2020","16","4201","8","868","-8","-3333","-0.5","-0.793382527969531","1"
"SLA","21/10/2020","21","6087","13","2888","-8","-3199","-0.38095238","-0.5255462460982422","1"
"SLA","22/10/2020","34","7129","15","3070","-19","-4059","-0.558823529","-0.5693645672604853","1"
"SLA","23/10/2020","19","3346","9","2906","-10","-440","-0.526315789","-0.1315002988643156","1"
"SLA","24/10/2020","5","1429","5","1510","0","81","0","0.05668299510146956","0"
"SLA","25/10/2020","10","3039","10","2609","0","-430","0","-0.14149391247120763","0"
"SLA","26/10/2020","8","2236","8","1739","0","-497","0","-0.22227191413237926","0"
"SLA","27/10/2020","11","3085","11","3017","0","-68","0","-0.022042139384116692","0"
"SLA","28/10/2020","15","4362","14","3563","-1","-799","-0.066666666","-0.18317285648784962","0"
"SLA","29/10/2020","26","6762","15","4213","-11","-2549","-0.423076923","-0.3769594794439515","1"
"SLA","30/10/2020","26","5891","6","2047","-20","-3844","-0.769230769","-0.6525207944321847","1"
"SLA","31/10/2020","9","2895","9","2062","0","-833","0","-0.2877374784110535","0"
"SLA","1/11/2020","13","1846","8","2033","-5","187","-0.384615384","0.10130010834236186","1"
"SLA","2/11/2020","5","1562","5","1669","0","107","0","0.06850192061459667","0"
"SLA","3/11/2020","14","3409","6","1682","-8","-1727","-0.571428571","-0.5066001760046934","1"
"SLA","4/11/2020","11","2710","3","930","-8","-1780","-0.727272727","-0.6568265682656826","1"
"SLA","5/11/2020","23","3871","4","1257","-19","-2614","-0.826086956","-0.6752777060191165","1"
"SLA","6/11/2020","18","3003","3","968","-15","-2035","-0.833333333","-0.6776556776556777","1"
"SLA","7/11/2020","28","8255","6","1773","-22","-6482","-0.785714285","-0.785221078134464","1"
"SLA","8/11/2020","30","8943","1","349","-29","-8594","-0.966666666","-0.9609750642960975","1"
"SLA","9/11/2020","34","10252","4","1047","-30","-9205","-0.882352941","-0.897873585641826","1"
"SLA","10/11/2020","22","6395","3","977","-19","-5418","-0.863636363","-0.8472243940578577","1"
"SLA","11/11/2020","31","9394","12","4190","-19","-5204","-0.612903225","-0.5539706195443901","1"
"SLA","12/11/2020","22","6254","13","4403","-9","-1851","-0.409090909","-0.2959705788295491","1"
"SLA","13/11/2020","13","4035","13","4290","0","255","0","0.06319702602230483","0"
"SLA","14/11/2020","13","3949","11","3469","-2","-480","-0.153846153","-0.12154975943276779","1"
"SLA","15/11/2020","12","3450","8","2302","-4","-1148","-0.333333333","-0.3327536231884058","1"
"SLA","16/11/2020","32","8679","9","2407","-23","-6272","-0.71875","-0.7226639013711257","1"
"SLA","17/11/2020","27","7468","10","2431","-17","-5037","-0.629629629","-0.6744777718264595","1"
"SLA","18/11/2020","10","2486","6","1760","-4","-726","-0.4","-0.2920353982300885","1"
"SLA","19/11/2020","22","2408","8","1682","-14","-726","-0.636363636","-0.3014950166112957","1"
"SLA","20/11/2020","31","7488","11","3454","-20","-4034","-0.64516129","-0.5387286324786325","1"
"SLA","21/11/2020","10","3056","10","2611","0","-445","0","-0.1456151832460733","0"
"SLA","22/11/2020","2","606","2","660","0","54","0","0.0891089108910891","0"
"SLA","23/11/2020","1","-27","1","0","0","27","0","-1","0"
"SLA","24/11/2020","16","4241","8","2293","-8","-1948","-0.5","-0.45932563074746524","1"
"SLA","25/11/2020","14","3291","6","1222","-8","-2069","-0.571428571","-0.628684290489213","1"
"SLA","26/11/2020","19","5089","10","2617","-9","-2472","-0.47368421","-0.4857535861662409","1"
"SLA","27/11/2020","9","2759","9","2676","0","-83","0","-0.03008336353751359","0"
"SLA","28/11/2020","25","8143","14","4048","-11","-4095","-0.44","-0.5028859142822055","1"
"SLA","29/11/2020","19","6199","8","1903","-11","-4296","-0.578947368","-0.6930150024197451","1"
"SLA","30/11/2020","23","6856","12","3359","-11","-3497","-0.478260869","-0.5100641773628938","1"
"SLA","1/12/2020","20","5389","12","3479","-8","-1910","-0.4","-0.3544256819447022","1"
"SLA","2/12/2020","38","9892","9","2972","-29","-6920","-0.763157894","-0.6995551961180753","1"
"SLA","3/12/2020","53","13197","13","3937","-40","-9260","-0.754716981","-0.7016746230203834","1"
"SLA","4/12/2020","38","9453","9","2722","-29","-6731","-0.763157894","-0.7120490849465778","1"
"SLA","5/12/2020","16","4879","15","3658","-1","-1221","-0.0625","-0.250256200040992","0"
"SLA","6/12/2020","22","6842","7","2618","-15","-4224","-0.681818181","-0.617363344051447","1"
"SLA","7/12/2020","14","4333","13","3387","-1","-946","-0.071428571","-0.21832448649896147","0"
"SLA","8/12/2020","8","2455","8","1462","0","-993","0","-0.4044806517311609","0"
"SLA","9/12/2020","17","4081","12","2734","-5","-1347","-0.294117647","-0.3300661602548395","1"
"SLA","10/12/2020","42","8070","10","3985","-32","-4085","-0.761904761","-0.5061957868649318","1"
"SLA","11/12/2020","62","6180","12","4447","-50","-1733","-0.806451612","-0.28042071197411006","1"
"SLA","12/12/2020","9","2716","7","1336","-2","-1380","-0.222222222","-0.508100147275405","1"
"SLA","13/12/2020","6","2216","6","2350","0","134","0","0.06046931407942238","0"
"SLA","14/12/2020","14","859","4","940","-10","81","-0.714285714","0.09429569266589057","1"
"SLA","15/12/2020","6","1495","6","1623","0","128","0","0.08561872909698996","0"
"SLA","16/12/2020","59","0","2","0","-57","0","-0.966101694",,"1"
"SLA","17/12/2020","33","6336","22","4147","-11","-2189","-0.333333333","-0.3454861111111111","1"
"SLA","18/12/2020","27","5985","6","1902","-21","-4083","-0.777777777","-0.6822055137844611","1"
"SLA","19/12/2020","23","7597","23","7827","0","230","0","0.030275108595498222","0"
"SLA","20/12/2020","34","9707","24","5631","-10","-4076","-0.294117647","-0.4199031626661172","1"
"SLA","21/12/2020","18","5753","18","5396","0","-357","0","-0.062054580219016164","0"
"SLA","22/12/2020","13","4208","13","4584","0","376","0","0.08935361216730038","0"
"SLA","23/12/2020","31","9836","20","5928","-11","-3908","-0.354838709","-0.3973159821065474","1"
"SLA","24/12/2020","25","8376","25","6062","0","-2314","0","-0.27626552053486153","0"
"SLA","25/12/2020","12","4467","12","4842","0","375","0","0.08394895903290799","0"
"SLA","26/12/2020","9","2967","9","2553","0","-414","0","-0.13953488372093023","0"
